"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_HEDGEHOG_SIGNALING",5.5516553068326e-06,2.57394927862239e-05,0.610526878385931,0.618794907496928,2.20520728906462,35,"Celsr1, Slit1, Cntfr, Ets2, Hey2, Vldlr, Rtn1, Ptch1, Gli1, Amot, Nf1, Shh, Nrp2, Thy1, Nrp1, Vegfa, Cdk5r1, Rasa1, Ophn1, Adgrg1, Cdk6"
"HALLMARK_HEME_METABOLISM",0.549861495844875,0.609629049741057,0.0562940749700968,-0.213341938453471,-0.965793377589669,185,"Psmd9, Cdr2, Tmem9b, Htatip2, Ctse, Sdcbp, Uros, Dmtn, Bnip3l, Mxi1, Tmcc2, Fbxo7, Arl2bp, Slc66a2, Narf, Tspo2, Nek7, Fbxo9, Tcea1, Ppox, Mospd1, Add2, Pgls, Ucp2, Car2, Htra2, Marchf2, Spta1, Slc30a10, Agpat4, Adipor1, Mgst3, Hdgf, Smox, Kel, Atg4a, Map2k3, Ypel5, Prdx2, Dcun1d1, Hmbs, Hebp1, Glrx5, Ermap, Gata1, Rbm38, Slc25a38, Blvrb, Ell2, Klf1, Btg2, Ccdc28a, Lmo2, Trim10, Blvra, Myl4, Ftcd, Epb42, Rhag, Slc22a4, Aqp3, Rhd, Ahsp"
"HALLMARK_HYPOXIA",0.314606741573034,0.382022471910112,0.151148761385484,0.206182317876215,1.03602412557681,196,"Ppargc1a, Gpc3, F3, Klf7, Hoxb9, Cp, Noct, Ncan, Vldlr, B4galnt2, Ndst1, Slc6a6, Ackr3, Kdm3a, Dtna, Ext1, Irs2, Rbpj, Gbe1, Nr3c1, Atp7a, Pfkl, Aldoc, Pdk1, Zfp292, Pdgfb, Map3k1, Rragd, Pygm, Slc25a1, Gck, Hdlbp, Cavin1, Aldoa, Klhl24, Gcnt2, Akap12, Vegfa, Xpnpep1, Angptl4, Ndst2, Hs3st1, Pgm2, Ndrg1, Gys1, Pgm1, Dcn, Large1, Gpc1, Cited2, Ero1a, Nedd4l, Fosl2, Slc2a1, Dpysl4, Pfkp, Grhpr, Kif5a, Ilvbl, Pck1, Hk2, Efna1, Ets1, Gaa, Rora, Bgn, Gpi1, Myh9, Igfbp1"
"HALLMARK_IL2_STAT5_SIGNALING",0.069060773480663,0.106730286288297,0.199915231309662,-0.272768998982396,-1.24052243529245,199,"Sell, Pdcd2l, Cd44, Mapkapk2, Praf2, Mxd1, Il3ra, Pim1, Emp1, Plscr1, Ptrh2, Cst7, Odc1, Cdc6, Ccnd2, Tgm2, Il13, Il1rl1, Etv4, Car2, Eomes, F2rl2, Bcl2, Flt3l, Dhrs3, Il1r2, Il2rb, Irf8, Rnh1, Cd86, S100a1, Serpinb6a, Arl4a, Xbp1, Nfil3, St3gal4, Il2ra, Gata1, Glipr2, Capg, Rhob, Gadd45b, Eef1akmt1, Ccr4, Cd79b, Cd48, Ctla4, Gpx4, Tnfrsf9, Hopx, Batf3, Gpr65, Rhoh, Bcl2l1, Tnfrsf18, Batf, Il10, Cxcl10, Icos, Socs2, Socs1, Cdkn1c, Traf1, Ltb, Cd83, Tnfrsf4, Gbp3, Ifitm3, Serpinc1, Pnp"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0134854915985728,0.0237158645354211,0.380730400722792,-0.363839480056896,-1.47089858996694,83,"Grb2, Ebi3, Cd44, Ccr1, Il1b, Ptpn2, Csf2ra, Il3ra, Pim1, Cxcl9, Il7, Myd88, Il10rb, Bak1, Il9r, Il1r2, Il15ra, Fas, Il2ra, Il17ra, Tnf, Il12rb1, Hax1, Stat2, Ifngr2, Pf4, Cxcl10, Stat1, Socs1, Ccl7, Ltb, Irf9"
"HALLMARK_INFLAMMATORY_RESPONSE",0.00320838083498007,0.00681780927433264,0.431707695803346,-0.323839448684072,-1.47382232435954,193,"Cdkn1a, Rhog, Bdkrb1, Ifitm1, Fzd5, Icosl, Abi1, Gch1, Slc31a2, Npffr2, Gpr132, Il18, Ndp, Irak2, Il2rb, Scn1b, Tnfsf9, Clec5a, Selenos, Kcnj2, Sri, Lamp3, Ccl17, Il15ra, Msr1, Aqp9, Emp3, Gna15, Cmklr1, Nmi, Tlr1, Ccrl2, Nfkbia, Cd48, Il15, Lta, Btg2, Ccl24, Ly6e, Tnfrsf9, Cd40, Ifngr2, Il10, Gpr183, Cxcl10, Ccl7, Ccr7, Slamf1, Il7r, Il12b, Lck, Cd69, Sphk1, Cxcr6, Ccl5, Rgs1, Serpine1, Bst2, Rtp4, Irf7"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",3.50916237249977e-16,8.94836404987441e-15,1.03769615548758,-0.657334147084691,-2.69968156998899,94,"Trim12c, Lamp3, Trim21, Uba7, Psma3, Tap1, Mvb12a, Nmi, Ccrl2, Psme1, Il15, Samd9l, Ly6e, Stat2, Cmpk2, Lgals3bp, Cxcl10, Psme2, Herc6, Ifit2, Casp1, Sp110, Psmb9, Psmb8, Rsad2, Epsti1, Ube2l6, Isg20, Batf2, Gbp3, B2m, Ifitm3, Oasl1, Dhx58, Ifi35, Usp18, Irf9, Mx2, Ifi44, Bst2, Oas1a, Isg15, Rtp4, Ifit3, Irf7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",4.75862868641001e-19,2.4269006300691e-17,1.12391496374483,-0.573128074080956,-2.60262110534836,188,"Ifi30, Pim1, Ogfr, Adar, Eif2ak2, Cxcl9, Plscr1, Il7, Cdkn1a, Irf5, Parp12, Ptpn6, Bank1, Apol6, Myd88, Slc25a28, Ifi27, H2-DMa, Gch1, Slamf7, Ddx60, Marchf1, Rigi, Stat4, Il2rb, Irf8, Psmb2, Gpr18, Cd86, Peli1, Tnfaip3, Lysmd2, Sri, Psma2, Arl4a, Il18bp, Trim21, Nlrc5, Psma3, Il15ra, Fas, Tap1, Btg1, Itgb7, Tmt1b, Mthfd2, Cmklr1, Nmi, Nfkbia, Psmb10, Psme1, Il15, Samd9l, Vamp8, Ly6e, Cd40, Stat2, Cmpk2, Vamp5, Lgals3bp, Cxcl10, Psme2, Herc6, P2ry14, Stat1, Socs1, Ccl7, Ifit2, Casp4, Casp1, Sp110, Gzma, Psmb9, Psmb8, Rsad2, Fcgr1, Epsti1, Ube2l6, Cd69, Isg20, Batf2, Gbp3, B2m, Ifitm3, Oasl1, Dhx58, Ifi35, Ccl5, Usp18, Irf9, Mx2, Ifi44, Oas2, Xcl1, Bst2, Pnp, Zbp1, Xaf1, Oas3, Isg15, Rtp4, Ifit3, Irf7"
"HALLMARK_KRAS_SIGNALING_DN",0.00163376366452099,0.00397360346588616,0.45505986738723,0.301025383393789,1.48704157298154,176,"Gprc5c, Coq8a, Tfcp2l1, Hnf1a, Efhd1, Bmpr1b, Kcnmb1, Celsr2, Cntfr, Plag1, Arhgdig, Tgm1, Ryr2, Fgf16, Tenm2, Myo15a, Pdk2, Tex15, Fgfr3, Adra2c, Cpb1, Ptprj, Klhdc8a, Egf, Nr6a1, Ribc2, Mfsd6, Dtnb, Nos1, Kcnd1, Zfp112, Ryr1, Ccdc106, Gpr3, Cpeb3, Slc16a7, Dlk2, Tgfb2, Tshb, Dcc, Camk1d, Gp1ba, Ntf3, Clstn3, Slc12a3, Arpp21, Vps50, Tcf7l1, Kmt2d, Macroh2a2, Cacng1, Shox2, Skil"
"HALLMARK_KRAS_SIGNALING_UP",0.00226645176873131,0.00502561044370856,0.431707695803346,0.291821764847423,1.46561885538985,195,"Mpzl2, Aldh1a3, Cidea, Bmp2, Epb41l3, Cfh, Scg3, Klf4, Tspan1, Gfpt2, Mycn, Hsd11b1, Flt4, Pcsk1n, Pcp4, Ngf, F2rl1, Il1rl2, Plat, Cfb, Tnnt2, Eng, Ace, Jup, Map7, Sox9, Ano1, Rgs16, Nin, F13a1, Map3k1, Ptbp2, Mall, Aldh1a2, Gprc5b, Rabgap1l, Galnt3, Dnmbp, Strn, Cbl, Evi5, Gucy1a1, Cpe, Avl9, Fgf9, Trib2, Itgb2"
"HALLMARK_MITOTIC_SPINDLE",1.58861725360073e-15,2.70064933112124e-14,1.01754479730988,0.493644379455688,2.49818197187678,199,"Ezr, Trio, Cenpf, Cdc42ep2, Flnb, Bcar1, Tiam1, Shroom2, Cd2ap, Arhgef12, Ccdc88a, Lrpprc, Rasal2, Espl1, Apc, Cep131, Pxn, Hdac6, Nin, Shroom1, Nf1, Sos1, Rictor, Notch2, Arhgap29, Fscn1, Bcr, Map3k11, Akap13, Kif1b, Abl1, Hook3, Arhgap5, Cdc42bpa, Sorbs2, Arhgef11, Dlg1, Alms1, Wasf1, Clasp1, Myh10, Arap3, Brca2, Lats1, Kifap3, Cdk5rap2, Arhgef2, Dst, Farp1, Plk1, Cep192, Sptbn1, Rab3gap1, Rfc1, Mid1, Arfgef1, Septin9, Dock4, Wasf2, Kif15, Tubgcp6, Kif3b, Prex1, Klc1, Top2a, Tbcd, Fgd6, Llgl1, Rapgef6, Tlk1, Prc1, Smc3, Rapgef5, Clip2, Clip1, Pcm1, Epb41, Cttn, Arhgef7, Tsc1, Als2, Rasa1, Ophn1, Csnk1d, Kif4, Nedd9, Dync1h1, Mid1ip1, Pcnt, Sptan1, Mark4, Smc1a, Kif5b, Pkd2, Stk38l, Cenpe, Ssh2, Rock1, Myo9b, Pafah1b1, Ckap5, Numa1, Nusap1, Ect2, Arhgap27, Cntrl, Flna, Vcl, Tpx2, Plekhg2, Arhgef3, Cdc27, Ttk, Abr, Myh9, Arhgap10, Actn4"
"HALLMARK_MTORC1_SIGNALING",0.448228882833787,0.507992733878292,0.0652353056017703,-0.220718229988342,-1.00611199869941,198,"Ifrd1, Pdap1, Fkbp2, Cops5, Coro1a, Atp6v1d, Rit1, Pno1, Eif2s2, Map2k3, Hmbs, Cacybp, Ube2d3, Idh1, Xbp1, Nfil3, Srd5a1, Psma3, Sord, Sdf2l1, Cxcr4, Mthfd2, Atp5mc1, Prdx1, Mllt11, Ppp1r15a, Hprt1, Serp1, Ppia, Btg2, Mthfd2l, Hspe1, Dhfr, Arpc5l, Ufm1, Ccng1, Nupr1, Glrx, Eef1e1, Sla, Ddit3, Pnp"
